م	Collective File Name	Context	Ambigous
6622	300-4 Social Sciences	«أسمنت الهلال»: ننتظر رد «التجارة» لنبدأ التصدير	['رد']
6608	300-4 Social Sciences	«التأمينات» توافق على رد 100 مليون جنيه لصندوق «الهيكلة»	['رد']
6616	300-4 Social Sciences	«اللهم رد علينا قمرنا التائه فى يوم عرفة»	['رد']
6628	300-4 Social Sciences	«صقر» يستعجل رد اتحاد الكرة على تجاوزات «مزايدة» الرعاية	['رد']
6636	300-4 Social Sciences	40 يوما للإفراج عن رد من مكتب رئيس «البلدي»	['رد']
6638	300-4 Social Sciences	61% من القراء: رد القضاة بقضايا الفساد لا يخدم العدالة	['رد']
6852	300-4 Social Sciences	تأمين الحوادث": لم نتلق رد الجمارك على وثيقة "الضريبة الجمركية"	['رد']
6642	300-4 Social Sciences	اتهامات للحكومة بـ«التقاعس» عن رد «الإهانات السعودية» للمعتمرين	['رد']
6784	300-4 Social Sciences	الشؤون: ننتظر رد مجلس الوزراء على مذكرة بدائل الأكشاك الخيرية	['رد']
6796	300-4 Social Sciences	الظفرة والوصل.. رد الاعتبار وتأكيد الانتصار	['رد']
6800	300-4 Social Sciences	العبدالله: مهرجان حب الكويت رد للجميل والعرفان	['رد']
6804	300-4 Social Sciences	العدساني يعقب على رد الهيئة	['رد']
6814	300-4 Social Sciences	العين والشباب.. حوار رد الدين وتقليص فارق الصدارة	['رد']
6802	300-4 Social Sciences	العجلاني: هدفنا رد الاعتبار أمام «الأزرق»	['رد']
6812	300-4 Social Sciences	العنجري: رد القوانين.. بالونات اختبار حكومية	['رد']
6696	300-4 Social Sciences	الأنصار بالنقطة طار والوحدة فشل في رد الاعتبار	['رد']
6808	300-4 Social Sciences	العربي في مهمة رد الاعتبار أمام الساحل اليوم	['رد']
6810	300-4 Social Sciences	العطية رد على الهاتف.. ولم يخرج غاضبا	['رد']
6704	300-4 Social Sciences	البلوي تقدمنا بعرضنا وننتظر رد القادسية	['رد']
6750	300-4 Social Sciences	الدبوس: ثقة الناخبين رد على الإساءة إلى سمعتي	['رد']
6754	300-4 Social Sciences	الدوري رد بليغ على من انتقدنا	['رد']
6818	300-4 Social Sciences	الفلاح: بانتظار رد السعودية لاستخراج تأشيرات الحجاج «البدون»	['رد']
6816	300-4 Social Sciences	الغندور «تافه» ومرتضى «رد سجون»	['رد']
6730	300-4 Social Sciences	الحجرف: إشهار الاتحاد ينتظر رد «الفتوى والتشريع»	['رد']
6740	300-4 Social Sciences	الحمزاوى" نائب البدرشين السابق يتنازل عن رد المستشار "قنصوه"	['رد']
6734	300-4 Social Sciences	الحرس" يفاوض 3 حراس مرمى.. وينتظر رد الحضرى	['رد']
6732	300-4 Social Sciences	الحربش والعمير: رد الحكومة لقانون المرأة تحد للمجلس	['رد']
6846	300-4 Social Sciences	انتصار الهلال على الاتفاق رد على المشككين	['رد']
6660	300-4 Social Sciences	الاتحاد يتمسك بالعتيبي والشمراني وينتظر رد الأمانة بشأن الأهلي والنصر	['رد']
6656	300-4 Social Sciences	الاتحاد رد الدين للشعلة وبثلاثة اعتلى القمة	['رد']
6654	300-4 Social Sciences	الاتحاد رد الاعتبار وبصدارة الدوري طار	['رد']
6720	300-4 Social Sciences	الجبلاية تلجأ لـ"رد المحكمة" للهروب من شبح حل المجلس	['رد']
6728	300-4 Social Sciences	الجوهر رد على المشككين به	['رد']
6724	300-4 Social Sciences	الجزيرة يستضيف الشباب من أجل رد الدين واختراق حاجز «الثلاثين»	['رد']
6828	300-4 Social Sciences	الكاسر" رد بقوة على منتقديه	['رد']
6830	300-4 Social Sciences	الكثيري: الصعود أفضل رد على المشككين	['رد']
6824	300-4 Social Sciences	القبس تنشر رد الأبيض على خطاب «الفيفا»	['رد']
6822	300-4 Social Sciences	القادسية أمام القلعة في مهمة رد الاعتبار!!	['رد']
6772	300-4 Social Sciences	السعدون: نجاح الاتصالات رد على جماعات الاستحواذ	['رد']
6786	300-4 Social Sciences	الصقر: هدفا دجلة أفضل رد على المشككين	['رد']
6782	300-4 Social Sciences	الشهري رد على منتقديه بأداء رائع أمام الاتفاق	['رد']
6794	300-4 Social Sciences	الطبطبائي: الاهتمام بالتراث رد على ما يثيره الحاقدون	['رد']
6714	300-4 Social Sciences	التميمي تفتتح مركز رد كاب للعناية بالسيارات بالأحساء	['رد']
6768	300-4 Social Sciences	الزوراء وباختكور في مباراة رد الاعتبار	['رد']
6770	300-4 Social Sciences	الزياني يطالب الزامل بإقامة مباراة رد ودية	['رد']
6634	300-4 Social Sciences	21 أبريل نظر طلب رد المحكمة بقضية طفلة فرشوط	['رد']
6848	300-4 Social Sciences	إبريل السويس: انسحابنا من اعتصام التحرير رد فعل طبيعى	['رد']
6684	300-4 Social Sciences	الأسد لا يخاف رد فعل الغرب	['رد']
6792	300-4 Social Sciences	الطاقة الذرية تنتظر رد سوريا لتفتيش مواقع نووية مشتبه فيها	['رد']
6716	300-4 Social Sciences	الثقافة البحرينية": اختيار المنامة عاصمة للسياحة رد على تشويه صورتنا	['رد']
6700	300-4 Social Sciences	البحرينيون: الأخضر رد الجميل لنا	['رد']
6662	300-4 Social Sciences	الاتزان والهدوء رد الفعل الأمثل عندما يحاول الطفل اكتشاف نفسه	['رد']
6610	300-4 Social Sciences	«التغيير والاصلاح»: الانسحاب من الغجر رد على زيارة عون لباريس	['رد']
6780	300-4 Social Sciences	الشلف عازمة على رد الاعتبار أمام العناصر	['رد']
6712	300-4 Social Sciences	التعليم": ننتظر رد مجلس الدولة على ترقيات "معلمى الكادر"	['رد']
6832	300-4 Social Sciences	الكنائس المصرية تحذر إسرائيل من رد فعل «مصر الثورة»	['رد']
6652	300-4 Social Sciences	الاتحاد الأوروبي: الربيع العربي أفضل رد على تعصب سبتمبر	['رد']
6842	300-4 Social Sciences	المالية" توحد جهة رد الضريبة للشركات الأجنبية لتشجيع الاستثمار	['رد']
6840	300-4 Social Sciences	الماكينات الألمانية" تخوض ملحمة اليورو بحثا عن"رد الاعتبار"	['رد']
6756	300-4 Social Sciences	الذي يعاند السوق وهو نازل كمن يحاول رد السيل بعباته	['رد']
6864	300-4 Social Sciences	مستواه المتألق في البطولة الأخيرة رد به على الحساد.	['رد']
6736	300-4 Social Sciences	الحص: صدمنا رد «الدستوري» جميع الطعون	['رد']
6674	300-4 Social Sciences	الإسكان" تنتظر رد مجلس الدولة على قانونية طرح الأراضى بـ"القرعة"	['رد']
6850	300-4 Social Sciences	بتنجانة" شرع فى قتل النقاش لرفضه رد 100 جنيه بإمبابة	['رد']
6844	300-4 Social Sciences	النقابات المستقلة" يناقش اليوم تأخر رد الرئاسة لمناقشة مشاكل العمال	['رد']
6600	300-4 Social Sciences	«الاستثمار» تتفاوض مع أصحاب «المستردة» على رد أموالهم	['رد']
6806	300-4 Social Sciences	العراق ينتظر رد أميركا بشأن الاتفاقية الأمنية	['رد']
6722	300-4 Social Sciences	الجبيل تحظى بالاهتمام وهذا رد البلدية	['رد']
6738	300-4 Social Sciences	الحكم في رد النائب العام لبطلان تعيينه 28 مايو	['رد']
6862	300-4 Social Sciences	قنصوة" يحيل طلب رد اعتبار "مرتضى منصور" للاستئناف لاستشعاره الحرج	['رد']
6838	300-4 Social Sciences	الليزر رد الجميل لجمهور الدانة	['رد']
6746	300-4 Social Sciences	الخسائر تحاصرنا وننتظر رد الوزير	['رد']
6690	300-4 Social Sciences	الأقصر للسينما" فى انتظار رد إسعاد يونس لمشاركة "فبراير الأسود"	['رد']
6758	300-4 Social Sciences	الرائد يسعى لتأكيد تفوقه والتعاون يبحث عن رد الدين	['رد']
6632	300-4 Social Sciences	17 مارس.. الحكم فى طلب رد المحكمة بدعوى حل "الإنقاذ"	['رد']
6788	300-4 Social Sciences	الصواريخ هي رد إيران على الغرب	['رد']
6644	300-4 Social Sciences	استجواب رئيس الوزراء النرويجي بشـأن رد الشرطة على هجمات "بريفيك"	['رد']
6680	300-4 Social Sciences	الأجسام" ينتظر رد محافظة قنا لاستضافة بطولة دولية	['رد']
6836	300-4 Social Sciences	اللهم إنا لا نسألك رد القضاء ولكن؟	['رد']
6624	300-4 Social Sciences	«بتروغلف»: رد مخصص بقيمة 150 ألف دينار لمطالبة منظورة قضائيا!	['رد']
6790	300-4 Social Sciences	الصيادلة" تعلن موافقة الشركات على رد مرتجعات الأدوية	['رد']
6726	300-4 Social Sciences	الجوارح عازمون على رد الاعتبار	['رد']
6762	300-4 Social Sciences	الريال في مهمة رد الاعتبار أمام سلتا فيجو اليوم	['رد']
6676	300-4 Social Sciences	الإصلاح في أعنف رد: يجب وقف بناء الكنائس ومظاهر التنصير	['رد']
6760	300-4 Social Sciences	الرد على رد المديرة المذوقة	['رد']
6744	300-4 Social Sciences	الخدمات في «تفتناز» في رد من بعض مسؤوليها!	['رد']
6858	300-4 Social Sciences	سعاد البلوشي: نحن بانتظار رد الداخلية على مناشدتكم.	['رد']
6672	300-4 Social Sciences	الإرهاب ظاهرة عالمية تحتاج إلى رد فعل عالمي	['رد']
6602	300-4 Social Sciences	«الاستئناف» ترفض طلب رد قاضي التمييز	['رد']
6612	300-4 Social Sciences	«الحكومة» تنتظر رد الجميل من «رجال الأعمال»!	['رد']
6614	300-4 Social Sciences	«العمل» ترفض رد الضمان المصرفي للمنشآت المترتبة عليها غرامات مالية	['رد']
6678	300-4 Social Sciences	الإنجاز رد للجميل بعد تكريم الدولة لرياضيينا	['رد']
6650	300-4 Social Sciences	الاتحاد الأفريقي يستعجل رد الأهلي علي موعد السوبر	['رد']
6694	300-4 Social Sciences	الأميركيون قلقون من إيران لكنهم يخشون رد بوش	['رد']
6666	300-4 Social Sciences	الاستئناف" تتنحى عن نظر طلب رد "والى" لقاضى "البياضية"	['رد']
6710	300-4 Social Sciences	التطبيقي بانتظار رد مجلس الوزراء لاعتماد أسماء نواب المدير	['رد']
6686	300-4 Social Sciences	الأطلسي يستعد لمواجهة رد فعل طالبان بعد مقتل داد الله	['رد']
6752	300-4 Social Sciences	الدراويش يتعجل رد سيون لضم الحضري	['رد']
